filename,speech_name,noise_name,realization,SNR,technique,llr,snrg
F200706_WASHING3_0,F200706,WASHING,3,0.0,bayes,,10.369429588317871
F200706_WASHING3_5,F200706,WASHING,3,5.0,bayes,,9.590392112731934
F200706_WASHING3_10,F200706,WASHING,3,10.0,bayes,,8.806641101837158
F200706_WASHING3_20,F200706,WASHING,3,20.0,bayes,,5.3836894035339355
F200706_WASHING3_inf,F200706,WASHING,3,inf,bayes,,
F200706_WASHING4_-20,F200706,WASHING,4,-20.0,bayes,,16.43447905778885
F200706_WASHING4_-10,F200706,WASHING,4,-10.0,bayes,,12.74527132511139
F200706_WASHING4_-5,F200706,WASHING,4,-5.0,bayes,,11.06135606765747
F200706_WASHING4_0,F200706,WASHING,4,0.0,bayes,,9.61822509765625
F200706_WASHING4_5,F200706,WASHING,4,5.0,bayes,,8.745276927947998
F200706_WASHING4_10,F200706,WASHING,4,10.0,bayes,,8.032299280166626
F200706_WASHING4_20,F200706,WASHING,4,20.0,bayes,,5.120410919189453
F200706_WASHING4_inf,F200706,WASHING,4,inf,bayes,,
F200707_SNOW0_-20,F200707,SNOW,0,-20.0,bayes,,16.37489140033722
F200707_SNOW0_-10,F200707,SNOW,0,-10.0,bayes,,10.854242220520973
F200707_SNOW0_-5,F200707,SNOW,0,-5.0,bayes,,8.513897955417633
F200707_SNOW0_0,F200707,SNOW,0,0.0,bayes,,7.36975371837616
F200707_SNOW0_5,F200707,SNOW,0,5.0,bayes,,5.9527623653411865
F200707_SNOW0_10,F200707,SNOW,0,10.0,bayes,,4.849996566772461
F200707_SNOW0_20,F200707,SNOW,0,20.0,bayes,,2.159237861633301
F200707_SNOW0_inf,F200707,SNOW,0,inf,bayes,,
F200707_SNOW1_-20,F200707,SNOW,1,-20.0,bayes,,17.618809938430786
F200707_SNOW1_-10,F200707,SNOW,1,-10.0,bayes,,11.261976659297943
F200707_SNOW1_-5,F200707,SNOW,1,-5.0,bayes,,8.874450027942657
F200707_SNOW1_0,F200707,SNOW,1,0.0,bayes,,7.24721372127533
F200707_SNOW1_5,F200707,SNOW,1,5.0,bayes,,6.509990692138672
F200707_SNOW1_10,F200707,SNOW,1,10.0,bayes,,5.57971715927124
F200707_SNOW1_20,F200707,SNOW,1,20.0,bayes,,3.0122804641723633
F200707_SNOW1_inf,F200707,SNOW,1,inf,bayes,,
F200707_SNOW2_-20,F200707,SNOW,2,-20.0,bayes,,12.79646635055542
F200707_SNOW2_-10,F200707,SNOW,2,-10.0,bayes,,9.845204884186387
F200707_SNOW2_-5,F200707,SNOW,2,-5.0,bayes,,6.926813125610352
F200707_SNOW2_0,F200707,SNOW,2,0.0,bayes,,6.058010458946228
F200707_SNOW2_5,F200707,SNOW,2,5.0,bayes,,5.182441473007202
F200707_SNOW2_10,F200707,SNOW,2,10.0,bayes,,4.3297576904296875
F200707_SNOW2_20,F200707,SNOW,2,20.0,bayes,,2.306985855102539
F200707_SNOW2_inf,F200707,SNOW,2,inf,bayes,,
F200707_SNOW3_-20,F200707,SNOW,3,-20.0,bayes,,17.015568912029266
F200707_SNOW3_-10,F200707,SNOW,3,-10.0,bayes,,10.86142897605896
F200707_SNOW3_-5,F200707,SNOW,3,-5.0,bayes,,7.45321124792099
F200707_SNOW3_0,F200707,SNOW,3,0.0,bayes,,6.016180515289307
F200707_SNOW3_5,F200707,SNOW,3,5.0,bayes,,5.086421966552734
F200707_SNOW3_10,F200707,SNOW,3,10.0,bayes,,4.820047616958618
F200707_SNOW3_20,F200707,SNOW,3,20.0,bayes,,2.411682605743408
F200707_SNOW3_inf,F200707,SNOW,3,inf,bayes,,
F200707_SNOW4_-20,F200707,SNOW,4,-20.0,bayes,,17.764059007167816
F200707_SNOW4_-10,F200707,SNOW,4,-10.0,bayes,,11.36133223772049
F200707_SNOW4_-5,F200707,SNOW,4,-5.0,bayes,,9.29014503955841
F200707_SNOW4_0,F200707,SNOW,4,0.0,bayes,,8.231922388076782
F200707_SNOW4_5,F200707,SNOW,4,5.0,bayes,,7.543697357177734
F200707_SNOW4_10,F200707,SNOW,4,10.0,bayes,,6.475344896316528
F200707_SNOW4_20,F200707,SNOW,4,20.0,bayes,,3.150150775909424
F200707_SNOW4_inf,F200707,SNOW,4,inf,bayes,,
F200707_VACUUM0_-20,F200707,VACUUM,0,-20.0,bayes,,7.744194269180298
F200707_VACUUM0_-10,F200707,VACUUM,0,-10.0,bayes,,7.200216352939606
F200707_VACUUM0_-5,F200707,VACUUM,0,-5.0,bayes,,6.835537999868393
F200707_VACUUM0_0,F200707,VACUUM,0,0.0,bayes,,6.558138728141785
F200707_VACUUM0_5,F200707,VACUUM,0,5.0,bayes,,5.962514877319336
F200707_VACUUM0_10,F200707,VACUUM,0,10.0,bayes,,5.182983875274658
F200707_VACUUM0_20,F200707,VACUUM,0,20.0,bayes,,3.6378026008605957
F200707_VACUUM0_inf,F200707,VACUUM,0,inf,bayes,,
F200707_VACUUM1_-20,F200707,VACUUM,1,-20.0,bayes,,9.709367752075195
F200707_VACUUM1_-10,F200707,VACUUM,1,-10.0,bayes,,8.976882100105286
F200707_VACUUM1_-5,F200707,VACUUM,1,-5.0,bayes,,8.667580485343933
F200707_VACUUM1_0,F200707,VACUUM,1,0.0,bayes,,8.30609381198883
F200707_VACUUM1_5,F200707,VACUUM,1,5.0,bayes,,7.745136022567749
F200707_VACUUM1_10,F200707,VACUUM,1,10.0,bayes,,6.879920959472656
F200707_VACUUM1_20,F200707,VACUUM,1,20.0,bayes,,4.463818073272705
F200707_VACUUM1_inf,F200707,VACUUM,1,inf,bayes,,
F200707_VACUUM2_-20,F200707,VACUUM,2,-20.0,bayes,,17.04381614923477
F200707_VACUUM2_-10,F200707,VACUUM,2,-10.0,bayes,,14.574101567268372
F200707_VACUUM2_-5,F200707,VACUUM,2,-5.0,bayes,,12.779638171195984
F200707_VACUUM2_0,F200707,VACUUM,2,0.0,bayes,,11.294382810592651
F200707_VACUUM2_5,F200707,VACUUM,2,5.0,bayes,,9.761621952056885
F200707_VACUUM2_10,F200707,VACUUM,2,10.0,bayes,,7.860090732574463
F200707_VACUUM2_20,F200707,VACUUM,2,20.0,bayes,,4.234819412231445
F200707_VACUUM2_inf,F200707,VACUUM,2,inf,bayes,,
F200707_VACUUM3_-20,F200707,VACUUM,3,-20.0,bayes,,16.509213149547577
F200707_VACUUM3_-10,F200707,VACUUM,3,-10.0,bayes,,13.17221611738205
F200707_VACUUM3_-5,F200707,VACUUM,3,-5.0,bayes,,11.991763710975647
F200707_VACUUM3_0,F200707,VACUUM,3,0.0,bayes,,10.429073572158813
F200707_VACUUM3_5,F200707,VACUUM,3,5.0,bayes,,9.149136543273926
F200707_VACUUM3_10,F200707,VACUUM,3,10.0,bayes,,6.967742443084717
F200707_VACUUM3_20,F200707,VACUUM,3,20.0,bayes,,3.908810615539551
F200707_VACUUM3_inf,F200707,VACUUM,3,inf,bayes,,
F200707_VACUUM4_-20,F200707,VACUUM,4,-20.0,bayes,,15.111091136932373
F200707_VACUUM4_-10,F200707,VACUUM,4,-10.0,bayes,,12.393784373998642
F200707_VACUUM4_-5,F200707,VACUUM,4,-5.0,bayes,,10.582006573677063
F200707_VACUUM4_0,F200707,VACUUM,4,0.0,bayes,,9.850836396217346
F200707_VACUUM4_5,F200707,VACUUM,4,5.0,bayes,,8.795925378799438
F200707_VACUUM4_10,F200707,VACUUM,4,10.0,bayes,,7.2293055057525635
F200707_VACUUM4_20,F200707,VACUUM,4,20.0,bayes,,3.939034938812256
F200707_VACUUM4_inf,F200707,VACUUM,4,inf,bayes,,
F200707_WASHING0_-20,F200707,WASHING,0,-20.0,bayes,,16.8253755569458
F200707_WASHING0_-10,F200707,WASHING,0,-10.0,bayes,,12.761457860469818
F200707_WASHING0_-5,F200707,WASHING,0,-5.0,bayes,,11.563555598258972
F200707_WASHING0_0,F200707,WASHING,0,0.0,bayes,,9.893719553947449
F200707_WASHING0_5,F200707,WASHING,0,5.0,bayes,,8.338217735290527
F200707_WASHING0_10,F200707,WASHING,0,10.0,bayes,,6.839076280593872
F200707_WASHING0_20,F200707,WASHING,0,20.0,bayes,,3.013491630554199
F200707_WASHING0_inf,F200707,WASHING,0,inf,bayes,,
F200707_WASHING1_-20,F200707,WASHING,1,-20.0,bayes,,1.7583322525024414
F200707_WASHING1_-10,F200707,WASHING,1,-10.0,bayes,,1.7022693157196045
F200707_WASHING1_-5,F200707,WASHING,1,-5.0,bayes,,1.6493284702301025
F200707_WASHING1_0,F200707,WASHING,1,0.0,bayes,,1.565820425748825
F200707_WASHING1_5,F200707,WASHING,1,5.0,bayes,,1.4652633666992188
F200707_WASHING1_10,F200707,WASHING,1,10.0,bayes,,1.3202285766601562
F200707_WASHING1_20,F200707,WASHING,1,20.0,bayes,,0.929257869720459
F200707_WASHING1_inf,F200707,WASHING,1,inf,bayes,,
F200707_WASHING2_-20,F200707,WASHING,2,-20.0,bayes,,18.306725025177002
F200707_WASHING2_-10,F200707,WASHING,2,-10.0,bayes,,13.213123679161072
F200707_WASHING2_-5,F200707,WASHING,2,-5.0,bayes,,11.575543284416199
F200707_WASHING2_0,F200707,WASHING,2,0.0,bayes,,9.973748922348022
F200707_WASHING2_5,F200707,WASHING,2,5.0,bayes,,8.30328106880188
F200707_WASHING2_10,F200707,WASHING,2,10.0,bayes,,6.928583383560181
F200707_WASHING2_20,F200707,WASHING,2,20.0,bayes,,3.294048309326172
F200707_WASHING2_inf,F200707,WASHING,2,inf,bayes,,
F200707_WASHING3_-20,F200707,WASHING,3,-20.0,bayes,,17.531429827213287
F200707_WASHING3_-10,F200707,WASHING,3,-10.0,bayes,,14.153904914855957
F200707_WASHING3_-5,F200707,WASHING,3,-5.0,bayes,,12.589188814163208
F200707_WASHING3_0,F200707,WASHING,3,0.0,bayes,,11.514326333999634
F200707_WASHING3_5,F200707,WASHING,3,5.0,bayes,,9.37524676322937
F200707_WASHING3_10,F200707,WASHING,3,10.0,bayes,,7.224481105804443
F200707_WASHING3_20,F200707,WASHING,3,20.0,bayes,,3.4206509590148926
F200707_WASHING3_inf,F200707,WASHING,3,inf,bayes,,
F200707_WASHING4_-20,F200707,WASHING,4,-20.0,bayes,,18.040335327386856
F200707_WASHING4_-10,F200707,WASHING,4,-10.0,bayes,,14.327092468738556
F200707_WASHING4_-5,F200707,WASHING,4,-5.0,bayes,,12.38416314125061
F200707_WASHING4_0,F200707,WASHING,4,0.0,bayes,,11.029210090637207
F200707_WASHING4_5,F200707,WASHING,4,5.0,bayes,,9.722410440444946
F200707_WASHING4_10,F200707,WASHING,4,10.0,bayes,,7.513742446899414
F200707_WASHING4_20,F200707,WASHING,4,20.0,bayes,,3.3969569206237793
F200707_WASHING4_inf,F200707,WASHING,4,inf,bayes,,
F200708_SNOW0_-20,F200708,SNOW,0,-20.0,bayes,,10.24625301361084
F200708_SNOW0_-10,F200708,SNOW,0,-10.0,bayes,,8.783516436815262
F200708_SNOW0_-5,F200708,SNOW,0,-5.0,bayes,,7.813301384449005
F200708_SNOW0_0,F200708,SNOW,0,0.0,bayes,,6.784257888793945
F200708_SNOW0_5,F200708,SNOW,0,5.0,bayes,,5.502046346664429
F200708_SNOW0_10,F200708,SNOW,0,10.0,bayes,,4.164606332778931
F200708_SNOW0_20,F200708,SNOW,0,20.0,bayes,,1.787421703338623
F200708_SNOW0_inf,F200708,SNOW,0,inf,bayes,,
F200708_SNOW1_-20,F200708,SNOW,1,-20.0,bayes,,17.09092676639557
F200708_SNOW1_-10,F200708,SNOW,1,-10.0,bayes,,11.095535457134247
F200708_SNOW1_-5,F200708,SNOW,1,-5.0,bayes,,8.997304737567902
F200708_SNOW1_0,F200708,SNOW,1,0.0,bayes,,8.218973278999329
F200708_SNOW1_5,F200708,SNOW,1,5.0,bayes,,6.534289121627808
F200708_SNOW1_10,F200708,SNOW,1,10.0,bayes,,5.00836968421936
F200708_SNOW1_20,F200708,SNOW,1,20.0,bayes,,2.5431299209594727
F200708_SNOW1_inf,F200708,SNOW,1,inf,bayes,,
F200708_SNOW2_-20,F200708,SNOW,2,-20.0,bayes,,17.575496584177017
F200708_SNOW2_-10,F200708,SNOW,2,-10.0,bayes,,10.933706685900688
F200708_SNOW2_-5,F200708,SNOW,2,-5.0,bayes,,8.409530222415924
F200708_SNOW2_0,F200708,SNOW,2,0.0,bayes,,7.184737324714661
F200708_SNOW2_5,F200708,SNOW,2,5.0,bayes,,5.822738409042358
F200708_SNOW2_10,F200708,SNOW,2,10.0,bayes,,4.35779333114624
F200708_SNOW2_20,F200708,SNOW,2,20.0,bayes,,1.6791510581970215
F200708_SNOW2_inf,F200708,SNOW,2,inf,bayes,,
F200708_SNOW3_-20,F200708,SNOW,3,-20.0,bayes,,14.234031438827515
F200708_SNOW3_-10,F200708,SNOW,3,-10.0,bayes,,10.16031077131629
F200708_SNOW3_-5,F200708,SNOW,3,-5.0,bayes,,6.1901674419641495
F200708_SNOW3_0,F200708,SNOW,3,0.0,bayes,,5.232450366020203
F200708_SNOW3_5,F200708,SNOW,3,5.0,bayes,,4.432559609413147
F200708_SNOW3_10,F200708,SNOW,3,10.0,bayes,,3.6473774909973145
F200708_SNOW3_20,F200708,SNOW,3,20.0,bayes,,2.0598387718200684
F200708_SNOW3_inf,F200708,SNOW,3,inf,bayes,,
F200708_SNOW4_-20,F200708,SNOW,4,-20.0,bayes,,17.556590288877487
F200708_SNOW4_-10,F200708,SNOW,4,-10.0,bayes,,10.92223271727562
F200708_SNOW4_-5,F200708,SNOW,4,-5.0,bayes,,8.274930119514465
F200708_SNOW4_0,F200708,SNOW,4,0.0,bayes,,7.078285217285156
F200708_SNOW4_5,F200708,SNOW,4,5.0,bayes,,5.586158037185669
F200708_SNOW4_10,F200708,SNOW,4,10.0,bayes,,4.1122400760650635
F200708_SNOW4_20,F200708,SNOW,4,20.0,bayes,,1.5349555015563965
F200708_SNOW4_inf,F200708,SNOW,4,inf,bayes,,
F200708_VACUUM0_-20,F200708,VACUUM,0,-20.0,bayes,,14.577643871307373
F200708_VACUUM0_-10,F200708,VACUUM,0,-10.0,bayes,,12.946353256702423
F200708_VACUUM0_-5,F200708,VACUUM,0,-5.0,bayes,,11.832086443901062
F200708_VACUUM0_0,F200708,VACUUM,0,0.0,bayes,,10.345982313156128
F200708_VACUUM0_5,F200708,VACUUM,0,5.0,bayes,,8.846944570541382
F200708_VACUUM0_10,F200708,VACUUM,0,10.0,bayes,,7.395967245101929
F200708_VACUUM0_20,F200708,VACUUM,0,20.0,bayes,,4.678666591644287
F200708_VACUUM0_inf,F200708,VACUUM,0,inf,bayes,,
F200708_VACUUM1_-20,F200708,VACUUM,1,-20.0,bayes,,12.577272653579712
F200708_VACUUM1_-10,F200708,VACUUM,1,-10.0,bayes,,8.961731866002083
F200708_VACUUM1_-5,F200708,VACUUM,1,-5.0,bayes,,7.697819173336029
F200708_VACUUM1_0,F200708,VACUUM,1,0.0,bayes,,6.830095052719116
F200708_VACUUM1_5,F200708,VACUUM,1,5.0,bayes,,5.883009433746338
F200708_VACUUM1_10,F200708,VACUUM,1,10.0,bayes,,5.271456241607666
F200708_VACUUM1_20,F200708,VACUUM,1,20.0,bayes,,2.874877452850342
F200708_VACUUM1_inf,F200708,VACUUM,1,inf,bayes,,
F200708_VACUUM2_-20,F200708,VACUUM,2,-20.0,bayes,,15.283401310443878
F200708_VACUUM2_-10,F200708,VACUUM,2,-10.0,bayes,,11.631570607423782
F200708_VACUUM2_-5,F200708,VACUUM,2,-5.0,bayes,,8.337855339050293
F200708_VACUUM2_0,F200708,VACUUM,2,0.0,bayes,,5.904172658920288
F200708_VACUUM2_5,F200708,VACUUM,2,5.0,bayes,,4.936467409133911
F200708_VACUUM2_10,F200708,VACUUM,2,10.0,bayes,,4.247685670852661
F200708_VACUUM2_20,F200708,VACUUM,2,20.0,bayes,,2.587869167327881
F200708_VACUUM2_inf,F200708,VACUUM,2,inf,bayes,,
F200708_VACUUM3_-20,F200708,VACUUM,3,-20.0,bayes,,16.995178759098053
F200708_VACUUM3_-10,F200708,VACUUM,3,-10.0,bayes,,13.594914674758911
F200708_VACUUM3_-5,F200708,VACUUM,3,-5.0,bayes,,11.941362619400024
F200708_VACUUM3_0,F200708,VACUUM,3,0.0,bayes,,9.665260314941406
F200708_VACUUM3_5,F200708,VACUUM,3,5.0,bayes,,7.803149223327637
F200708_VACUUM3_10,F200708,VACUUM,3,10.0,bayes,,5.92171311378479
F200708_VACUUM3_20,F200708,VACUUM,3,20.0,bayes,,2.790346145629883
F200708_VACUUM3_inf,F200708,VACUUM,3,inf,bayes,,
F200708_VACUUM4_-20,F200708,VACUUM,4,-20.0,bayes,,14.858499765396118
F200708_VACUUM4_-10,F200708,VACUUM,4,-10.0,bayes,,12.177049666643143
F200708_VACUUM4_-5,F200708,VACUUM,4,-5.0,bayes,,10.872847437858582
F200708_VACUUM4_0,F200708,VACUUM,4,0.0,bayes,,9.66864287853241
F200708_VACUUM4_5,F200708,VACUUM,4,5.0,bayes,,8.603512048721313
F200708_VACUUM4_10,F200708,VACUUM,4,10.0,bayes,,7.3142313957214355
F200708_VACUUM4_20,F200708,VACUUM,4,20.0,bayes,,4.601044654846191
F200708_VACUUM4_inf,F200708,VACUUM,4,inf,bayes,,
F200708_WASHING0_-20,F200708,WASHING,0,-20.0,bayes,,18.063595443964005
F200708_WASHING0_-10,F200708,WASHING,0,-10.0,bayes,,14.236249327659607
F200708_WASHING0_-5,F200708,WASHING,0,-5.0,bayes,,12.367677092552185
F200708_WASHING0_0,F200708,WASHING,0,0.0,bayes,,10.139217376708984
F200708_WASHING0_5,F200708,WASHING,0,5.0,bayes,,7.736164331436157
F200708_WASHING0_10,F200708,WASHING,0,10.0,bayes,,5.770140886306763
F200708_WASHING0_20,F200708,WASHING,0,20.0,bayes,,3.191046714782715
F200708_WASHING0_inf,F200708,WASHING,0,inf,bayes,,
F200708_WASHING1_-20,F200708,WASHING,1,-20.0,bayes,,18.233211040496826
F200708_WASHING1_-10,F200708,WASHING,1,-10.0,bayes,,13.767260909080505
F200708_WASHING1_-5,F200708,WASHING,1,-5.0,bayes,,12.284337878227234
F200708_WASHING1_0,F200708,WASHING,1,0.0,bayes,,9.970216751098633
F200708_WASHING1_5,F200708,WASHING,1,5.0,bayes,,7.41166353225708
F200708_WASHING1_10,F200708,WASHING,1,10.0,bayes,,5.042542219161987
F200708_WASHING1_20,F200708,WASHING,1,20.0,bayes,,1.8990659713745117
F200708_WASHING1_inf,F200708,WASHING,1,inf,bayes,,
F200708_WASHING2_-20,F200708,WASHING,2,-20.0,bayes,,18.103557378053665
F200708_WASHING2_-10,F200708,WASHING,2,-10.0,bayes,,13.460489213466644
F200708_WASHING2_-5,F200708,WASHING,2,-5.0,bayes,,12.177889943122864
F200708_WASHING2_0,F200708,WASHING,2,0.0,bayes,,9.88260269165039
F200708_WASHING2_5,F200708,WASHING,2,5.0,bayes,,7.558202743530273
F200708_WASHING2_10,F200708,WASHING,2,10.0,bayes,,5.427255630493164
F200708_WASHING2_20,F200708,WASHING,2,20.0,bayes,,2.5281715393066406
F200708_WASHING2_inf,F200708,WASHING,2,inf,bayes,,
F200708_WASHING3_-20,F200708,WASHING,3,-20.0,bayes,,18.240487426519394
F200708_WASHING3_-10,F200708,WASHING,3,-10.0,bayes,,14.172764420509338
F200708_WASHING3_-5,F200708,WASHING,3,-5.0,bayes,,12.598653435707092
F200708_WASHING3_0,F200708,WASHING,3,0.0,bayes,,10.357190370559692
F200708_WASHING3_5,F200708,WASHING,3,5.0,bayes,,7.946736812591553
F200708_WASHING3_10,F200708,WASHING,3,10.0,bayes,,5.760788917541504
F200708_WASHING3_20,F200708,WASHING,3,20.0,bayes,,2.838902473449707
F200708_WASHING3_inf,F200708,WASHING,3,inf,bayes,,
F200708_WASHING4_-20,F200708,WASHING,4,-20.0,bayes,,18.10595393180847
F200708_WASHING4_-10,F200708,WASHING,4,-10.0,bayes,,13.081958889961243
F200708_WASHING4_-5,F200708,WASHING,4,-5.0,bayes,,11.881295442581177
F200708_WASHING4_0,F200708,WASHING,4,0.0,bayes,,9.657794833183289
F200708_WASHING4_5,F200708,WASHING,4,5.0,bayes,,7.077230215072632
F200708_WASHING4_10,F200708,WASHING,4,10.0,bayes,,4.856084585189819
F200708_WASHING4_20,F200708,WASHING,4,20.0,bayes,,2.2066235542297363
F200708_WASHING4_inf,F200708,WASHING,4,inf,bayes,,
F200709_SNOW0_-20,F200709,SNOW,0,-20.0,bayes,,17.640178203582764
F200709_SNOW0_-10,F200709,SNOW,0,-10.0,bayes,,11.239710226655006
F200709_SNOW0_-5,F200709,SNOW,0,-5.0,bayes,,7.39779070019722
F200709_SNOW0_0,F200709,SNOW,0,0.0,bayes,,4.176008701324463
F200709_SNOW0_5,F200709,SNOW,0,5.0,bayes,,7.312381267547607
F200709_SNOW0_10,F200709,SNOW,0,10.0,bayes,,6.189523935317993
F200709_SNOW0_20,F200709,SNOW,0,20.0,bayes,,3.4321188926696777
F200709_SNOW0_inf,F200709,SNOW,0,inf,bayes,,
F200709_SNOW1_-20,F200709,SNOW,1,-20.0,bayes,,16.85560166835785
F200709_SNOW1_-10,F200709,SNOW,1,-10.0,bayes,,10.749011784791946
F200709_SNOW1_-5,F200709,SNOW,1,-5.0,bayes,,6.926911771297455
F200709_SNOW1_0,F200709,SNOW,1,0.0,bayes,,4.000838100910187
F200709_SNOW1_5,F200709,SNOW,1,5.0,bayes,,5.360175371170044
F200709_SNOW1_10,F200709,SNOW,1,10.0,bayes,,4.876253604888916
F200709_SNOW1_20,F200709,SNOW,1,20.0,bayes,,2.776925563812256
F200709_SNOW1_inf,F200709,SNOW,1,inf,bayes,,
F200709_SNOW2_-20,F200709,SNOW,2,-20.0,bayes,,18.292313367128372
F200709_SNOW2_-10,F200709,SNOW,2,-10.0,bayes,,11.450729668140411
F200709_SNOW2_-5,F200709,SNOW,2,-5.0,bayes,,7.750540673732758
F200709_SNOW2_0,F200709,SNOW,2,0.0,bayes,,5.13762354850769
F200709_SNOW2_5,F200709,SNOW,2,5.0,bayes,,7.392925024032593
F200709_SNOW2_10,F200709,SNOW,2,10.0,bayes,,6.321889162063599
F200709_SNOW2_20,F200709,SNOW,2,20.0,bayes,,3.768606185913086
F200709_SNOW2_inf,F200709,SNOW,2,inf,bayes,,
F200709_SNOW3_-20,F200709,SNOW,3,-20.0,bayes,,17.770267874002457
F200709_SNOW3_-10,F200709,SNOW,3,-10.0,bayes,,11.29738301038742
F200709_SNOW3_-5,F200709,SNOW,3,-5.0,bayes,,7.635916471481323
F200709_SNOW3_0,F200709,SNOW,3,0.0,bayes,,4.814216792583466
F200709_SNOW3_5,F200709,SNOW,3,5.0,bayes,,5.305753946304321
F200709_SNOW3_10,F200709,SNOW,3,10.0,bayes,,4.855095148086548
F200709_SNOW3_20,F200709,SNOW,3,20.0,bayes,,2.842235565185547
F200709_SNOW3_inf,F200709,SNOW,3,inf,bayes,,
F200709_SNOW4_-20,F200709,SNOW,4,-20.0,bayes,,18.131308406591415
F200709_SNOW4_-10,F200709,SNOW,4,-10.0,bayes,,11.579895168542862
F200709_SNOW4_-5,F200709,SNOW,4,-5.0,bayes,,7.911223471164703
F200709_SNOW4_0,F200709,SNOW,4,0.0,bayes,,8.698080778121948
F200709_SNOW4_5,F200709,SNOW,4,5.0,bayes,,8.207014799118042
F200709_SNOW4_10,F200709,SNOW,4,10.0,bayes,,6.628391742706299
F200709_SNOW4_20,F200709,SNOW,4,20.0,bayes,,3.596036434173584
F200709_SNOW4_inf,F200709,SNOW,4,inf,bayes,,
F200709_VACUUM0_-20,F200709,VACUUM,0,-20.0,bayes,,15.629020035266876
F200709_VACUUM0_-10,F200709,VACUUM,0,-10.0,bayes,,12.51290500164032
F200709_VACUUM0_-5,F200709,VACUUM,0,-5.0,bayes,,11.952863931655884
F200709_VACUUM0_0,F200709,VACUUM,0,0.0,bayes,,10.685427188873291
F200709_VACUUM0_5,F200709,VACUUM,0,5.0,bayes,,9.179143905639648
F200709_VACUUM0_10,F200709,VACUUM,0,10.0,bayes,,7.396640777587891
F200709_VACUUM0_20,F200709,VACUUM,0,20.0,bayes,,4.1973185539245605
F200709_VACUUM0_inf,F200709,VACUUM,0,inf,bayes,,
F200709_VACUUM1_-20,F200709,VACUUM,1,-20.0,bayes,,12.93263554573059
F200709_VACUUM1_-10,F200709,VACUUM,1,-10.0,bayes,,11.872184723615646
F200709_VACUUM1_-5,F200709,VACUUM,1,-5.0,bayes,,10.874747633934021
F200709_VACUUM1_0,F200709,VACUUM,1,0.0,bayes,,10.012602806091309
F200709_VACUUM1_5,F200709,VACUUM,1,5.0,bayes,,8.723973035812378
F200709_VACUUM1_10,F200709,VACUUM,1,10.0,bayes,,6.946165561676025
F200709_VACUUM1_20,F200709,VACUUM,1,20.0,bayes,,4.513189792633057
F200709_VACUUM1_inf,F200709,VACUUM,1,inf,bayes,,
F200709_VACUUM2_-20,F200709,VACUUM,2,-20.0,bayes,,6.2997400760650635
F200709_VACUUM2_-10,F200709,VACUUM,2,-10.0,bayes,,5.957071483135223
F200709_VACUUM2_-5,F200709,VACUUM,2,-5.0,bayes,,5.813371688127518
F200709_VACUUM2_0,F200709,VACUUM,2,0.0,bayes,,5.573948621749878
F200709_VACUUM2_5,F200709,VACUUM,2,5.0,bayes,,5.171146392822266
F200709_VACUUM2_10,F200709,VACUUM,2,10.0,bayes,,4.550083875656128
F200709_VACUUM2_20,F200709,VACUUM,2,20.0,bayes,,3.335719108581543
F200709_VACUUM2_inf,F200709,VACUUM,2,inf,bayes,,
F200709_VACUUM3_-20,F200709,VACUUM,3,-20.0,bayes,,11.051965355873108
F200709_VACUUM3_-10,F200709,VACUUM,3,-10.0,bayes,,8.717842549085617
F200709_VACUUM3_-5,F200709,VACUUM,3,-5.0,bayes,,8.185591101646423
F200709_VACUUM3_0,F200709,VACUUM,3,0.0,bayes,,7.470144033432007
F200709_VACUUM3_5,F200709,VACUUM,3,5.0,bayes,,6.792064905166626
F200709_VACUUM3_10,F200709,VACUUM,3,10.0,bayes,,5.911262035369873
F200709_VACUUM3_20,F200709,VACUUM,3,20.0,bayes,,4.192466735839844
F200709_VACUUM3_inf,F200709,VACUUM,3,inf,bayes,,
F200709_VACUUM4_-20,F200709,VACUUM,4,-20.0,bayes,,4.1663312911987305
F200709_VACUUM4_-10,F200709,VACUUM,4,-10.0,bayes,,4.0925294160842896
F200709_VACUUM4_-5,F200709,VACUUM,4,-5.0,bayes,,4.008041173219681
F200709_VACUUM4_0,F200709,VACUUM,4,0.0,bayes,,3.850507438182831
F200709_VACUUM4_5,F200709,VACUUM,4,5.0,bayes,,3.5854268074035645
F200709_VACUUM4_10,F200709,VACUUM,4,10.0,bayes,,3.181791305541992
F200709_VACUUM4_20,F200709,VACUUM,4,20.0,bayes,,1.963212490081787
F200709_VACUUM4_inf,F200709,VACUUM,4,inf,bayes,,
F200709_WASHING0_-20,F200709,WASHING,0,-20.0,bayes,,16.439974009990692
F200709_WASHING0_-10,F200709,WASHING,0,-10.0,bayes,,11.933394223451614
F200709_WASHING0_-5,F200709,WASHING,0,-5.0,bayes,,10.739338994026184
F200709_WASHING0_0,F200709,WASHING,0,0.0,bayes,,10.398813486099243
F200709_WASHING0_5,F200709,WASHING,0,5.0,bayes,,9.351420402526855
F200709_WASHING0_10,F200709,WASHING,0,10.0,bayes,,7.447127103805542
F200709_WASHING0_20,F200709,WASHING,0,20.0,bayes,,3.230128288269043
F200709_WASHING0_inf,F200709,WASHING,0,inf,bayes,,
F200709_WASHING1_-20,F200709,WASHING,1,-20.0,bayes,,17.4762561917305
F200709_WASHING1_-10,F200709,WASHING,1,-10.0,bayes,,13.155483603477478
