filename,speech_name,noise_name,realization,SNR,technique,pesq,stoi,srmr,llr,csii
F200610_WASHING1_20,F200610,WASHING,1,20,wiener,3.94431781768799,0.963621771069929,20.478048447911,0.0770270622683375,0.99895698268299
F200610_WASHING1_inf,F200610,WASHING,1,Inf,wiener,4.5,0.999999999999999,20.2951240818209,0,1
F200610_WASHING2_-20,F200610,WASHING,2,-20,wiener,0.321441948413849,0.281866825720968,2.75576273704817,1.47298920724909,0.0390225014879644
F200610_WASHING2_-10,F200610,WASHING,2,-10,wiener,1.23173201084137,0.564135367766299,4.8149370140893,1.05489918833406,0.275812385921435
F200610_WASHING2_-5,F200610,WASHING,2,-5,wiener,1.70072448253632,0.703578859164561,8.70784224486979,0.783093510723352,0.476727748921313
F200610_WASHING2_0,F200610,WASHING,2,0,wiener,2.19829034805298,0.821741112910401,14.4214967993383,0.526645854637199,0.668980079873312
F200610_WASHING2_5,F200610,WASHING,2,5,wiener,2.67134928703308,0.881027503138241,18.4270224939701,0.311074169914286,0.8200987484801
F200610_WASHING2_10,F200610,WASHING,2,10,wiener,3.18540215492249,0.91513684113981,19.9053063504185,0.182651496653654,0.930421251245413
F200610_WASHING2_20,F200610,WASHING,2,20,wiener,3.97744727134705,0.970599527724156,20.2419532637778,0.0610353101374377,0.998534383781197
F200610_WASHING2_inf,F200610,WASHING,2,Inf,wiener,4.5,0.999999999999999,20.2951240818209,0,1
F200610_WASHING3_-20,F200610,WASHING,3,-20,wiener,0.286542952060699,0.218847145720206,6.00869031673213,1.59708345336905,0.0252228659614657
F200610_WASHING3_-10,F200610,WASHING,3,-10,wiener,1.3243762254715,0.534421104493998,9.38334803605169,1.14849190757151,0.293337097752989
F200610_WASHING3_-5,F200610,WASHING,3,-5,wiener,1.8596168756485,0.706238944089326,12.8969920458469,0.837286536027251,0.509553776918894
F200610_WASHING3_0,F200610,WASHING,3,0,wiener,2.3528299331665,0.803252484900571,18.0013542482924,0.545829273595581,0.689012729049525
F200610_WASHING3_5,F200610,WASHING,3,5,wiener,2.93542551994324,0.878944969920747,21.0581340857449,0.320326429850664,0.839689871728412
F200610_WASHING3_10,F200610,WASHING,3,10,wiener,3.36847686767578,0.914559543647166,21.5837505134597,0.201690166053544,0.940916205386751
F200610_WASHING3_20,F200610,WASHING,3,20,wiener,4.05609798431396,0.959302409617315,20.7269215706118,0.0726437703976986,0.998880511653964
F200610_WASHING3_inf,F200610,WASHING,3,Inf,wiener,4.5,0.999999999999999,20.2951240818209,0,1
F200610_WASHING4_-20,F200610,WASHING,4,-20,wiener,0.244208574295044,0.278389134758678,3.79610345459364,1.50852611384381,0.0368773303494663
F200610_WASHING4_-10,F200610,WASHING,4,-10,wiener,1.38782358169556,0.572388672719918,9.80191747946694,1.05216180841142,0.340639364185975
F200610_WASHING4_-5,F200610,WASHING,4,-5,wiener,1.96530389785767,0.729062090618407,16.1793650567857,0.764517752173078,0.565483154471069
F200610_WASHING4_0,F200610,WASHING,4,0,wiener,2.42611694335938,0.831679208708516,20.4081255154342,0.507072170495319,0.729992347559485
F200610_WASHING4_5,F200610,WASHING,4,5,wiener,2.95282936096191,0.89174899532775,21.8188827769219,0.310052463645274,0.874438919887106
F200610_WASHING4_10,F200610,WASHING,4,10,wiener,3.39998650550842,0.930823013942202,21.5104417729783,0.170683565200109,0.955174305535622
F200610_WASHING4_20,F200610,WASHING,4,20,wiener,4.01506614685059,0.97244529815284,20.496875206568,0.0685199959525669,0.998963013817854
F200610_WASHING4_inf,F200610,WASHING,4,Inf,wiener,4.5,0.999999999999999,20.2951240818209,0,1
F200701_SNOW0_-20,F200701,SNOW,0,-20,wiener,0.529975116252899,0.168780347314129,3.98072093823615,1.83330199229772,0.00777452922582896
F200701_SNOW0_-10,F200701,SNOW,0,-10,wiener,0.54867422580719,0.298479951304958,4.07658479782911,1.71676643074177,0.0343670592322528
F200701_SNOW0_-5,F200701,SNOW,0,-5,wiener,0.894589185714722,0.445198076190385,5.05500451716365,1.53158399104759,0.105973631740386
F200701_SNOW0_0,F200701,SNOW,0,0,wiener,1.38306164741516,0.593230038461663,7.43730629135034,1.25626620432115,0.258495650707394
F200701_SNOW0_5,F200701,SNOW,0,5,wiener,1.84322726726532,0.734851962796165,9.90745101314715,0.956038685339688,0.446013644299261
F200701_SNOW0_10,F200701,SNOW,0,10,wiener,2.27599811553955,0.85874469363359,10.9131492252846,0.670965161500299,0.615863544708086
F200701_SNOW0_20,F200701,SNOW,0,20,wiener,3.05352163314819,0.977464915635386,11.2966106694172,0.275225305889207,0.869893274952758
F200701_SNOW0_inf,F200701,SNOW,0,Inf,wiener,4.5,0.999999999999999,11.048414121029,0,1
F200701_SNOW1_-20,F200701,SNOW,1,-20,wiener,0.309605449438095,0.200141306691749,4.09082490721238,1.82566914505151,0.0034188143583451
F200701_SNOW1_-10,F200701,SNOW,1,-10,wiener,0.551165044307709,0.323908581852764,4.49270166123372,1.71333663134007,0.0357704219501887
F200701_SNOW1_-5,F200701,SNOW,1,-5,wiener,0.956736147403717,0.462701732524836,4.81954318360338,1.4794069097623,0.152352312504752
F200701_SNOW1_0,F200701,SNOW,1,0,wiener,1.43147754669189,0.612645332341474,6.66775637829376,1.21204034878359,0.288024773838109
F200701_SNOW1_5,F200701,SNOW,1,5,wiener,1.87603557109833,0.759884988282193,8.78055125340025,0.925391498855456,0.448893772690762
F200701_SNOW1_10,F200701,SNOW,1,10,wiener,2.33976030349731,0.864423016670497,10.5372599155812,0.688536434969439,0.607230005765635
F200701_SNOW1_20,F200701,SNOW,1,20,wiener,3.09235596656799,0.97615699932051,11.278551567991,0.314098419545697,0.869252376128288
F200701_SNOW1_inf,F200701,SNOW,1,Inf,wiener,4.5,0.999999999999999,11.048414121029,0,1
F200701_SNOW2_-20,F200701,SNOW,2,-20,wiener,1.31296718120575,0.197288152218165,2.57835739408985,1.86513390942225,0.00976878223696748
F200701_SNOW2_-10,F200701,SNOW,2,-10,wiener,0.681509435176849,0.339776201626925,2.56708565250133,1.77001633288188,0.0734497969963887
F200701_SNOW2_-5,F200701,SNOW,2,-5,wiener,1.00000011920929,0.470010941391753,4.33211358430341,1.58536768931179,0.181307908570854
F200701_SNOW2_0,F200701,SNOW,2,0,wiener,1.39382290840149,0.614183923661315,7.44221506696614,1.2992121171127,0.317438120128959
F200701_SNOW2_5,F200701,SNOW,2,5,wiener,1.83394479751587,0.743605492225611,9.98521522536439,0.955039801296771,0.469199035091172
F200701_SNOW2_10,F200701,SNOW,2,10,wiener,2.24571251869202,0.845155505723407,11.3845050381549,0.685363234269588,0.631893685901053
F200701_SNOW2_20,F200701,SNOW,2,20,wiener,3.07054591178894,0.974911612099075,11.3602384396857,0.28354403963693,0.872063684691578
F200701_SNOW2_inf,F200701,SNOW,2,Inf,wiener,4.5,0.999999999999999,11.048414121029,0,1
F200701_SNOW3_-20,F200701,SNOW,3,-20,wiener,0.900407373905182,0.221013218888425,2.97719738374939,1.86803743465188,0.00593170928970236
F200701_SNOW3_-10,F200701,SNOW,3,-10,wiener,0.596922039985657,0.335941505113524,3.00343471954041,1.78621300024022,0.0521714789493474
F200701_SNOW3_-5,F200701,SNOW,3,-5,wiener,1.03297746181488,0.464050694352205,4.35641441554724,1.5552828721113,0.162030877067448
F200701_SNOW3_0,F200701,SNOW,3,0,wiener,1.40729486942291,0.625518564270611,7.52518340783062,1.21281582396566,0.293045811451116
F200701_SNOW3_5,F200701,SNOW,3,5,wiener,1.86491322517395,0.770209018118906,10.2507137628907,0.868027705600828,0.45490764576352
F200701_SNOW3_10,F200701,SNOW,3,10,wiener,2.32364249229431,0.874430991019863,11.3459914523563,0.641181659766475,0.617735959065879
F200701_SNOW3_20,F200701,SNOW,3,20,wiener,3.09125781059265,0.977085973375643,11.355805299078,0.25669634998747,0.877340977272016
F200701_SNOW3_inf,F200701,SNOW,3,Inf,wiener,4.5,0.999999999999999,11.048414121029,0,1
F200701_SNOW4_-20,F200701,SNOW,4,-20,wiener,0.357986837625504,0.225136567751583,1.6879580889464,1.83381355096799,0.017970602932737
F200701_SNOW4_-10,F200701,SNOW,4,-10,wiener,0.519290804862976,0.357246802037986,2.25522005871737,1.72285887334354,0.0729087564500455
F200701_SNOW4_-5,F200701,SNOW,4,-5,wiener,1.0158189535141,0.501032250059653,3.8072149233346,1.50372350622466,0.180247568157821
F200701_SNOW4_0,F200701,SNOW,4,0,wiener,1.54473686218262,0.64617615631807,6.53261396693098,1.23894766338067,0.314899985603048
F200701_SNOW4_5,F200701,SNOW,4,5,wiener,1.97959661483765,0.742604854706198,9.67341069461883,0.958351864930739,0.456371996398568
F200701_SNOW4_10,F200701,SNOW,4,10,wiener,2.39904832839966,0.829113862658049,11.1978167189631,0.719832237354591,0.631106166452
F200701_SNOW4_20,F200701,SNOW,4,20,wiener,3.1908495426178,0.958621430234298,11.3554539296939,0.264446024705737,0.872527287911793
F200701_SNOW4_inf,F200701,SNOW,4,Inf,wiener,4.5,0.999999999999999,11.048414121029,0,1
F200701_VACUUM0_-20,F200701,VACUUM,0,-20,wiener,0.808975994586945,0.332651501954316,1.29387604550042,1.98811066153644,0.0191858880715768
F200701_VACUUM0_-10,F200701,VACUUM,0,-10,wiener,2.08736300468445,0.507498821647917,1.35844221942673,1.93014697744066,0.155788611685561
F200701_VACUUM0_-5,F200701,VACUUM,0,-5,wiener,1.0650817155838,0.594823335920629,1.94023979733928,1.81764051730033,0.262892807792633
F200701_VACUUM0_0,F200701,VACUUM,0,0,wiener,1.23834025859833,0.674327241873571,3.57242278824297,1.6147033925646,0.366478678461903
F200701_VACUUM0_5,F200701,VACUUM,0,5,wiener,1.50943386554718,0.743579344662258,6.41944500361884,1.39996844954742,0.486632329132012
F200701_VACUUM0_10,F200701,VACUUM,0,10,wiener,1.86918437480927,0.809183693209153,8.97117599540727,1.15407337340918,0.592556637381193
F200701_VACUUM0_20,F200701,VACUUM,0,20,wiener,2.58248853683472,0.927320245469578,10.8203940961046,0.665004425142367,0.776118083248203
F200701_VACUUM0_inf,F200701,VACUUM,0,Inf,wiener,4.5,0.999999999999999,11.048414121029,0,1
F200701_VACUUM1_-20,F200701,VACUUM,1,-20,wiener,0.521620869636536,0.295704890576233,5.51340652577005,1.84514022692938,0.0220849219986714
F200701_VACUUM1_-10,F200701,VACUUM,1,-10,wiener,1.017458319664,0.474824663162091,5.30294244876916,1.70730157918702,0.184188376110316
F200701_VACUUM1_-5,F200701,VACUUM,1,-5,wiener,1.19953203201294,0.552829581737487,5.93753745177893,1.54618807904569,0.282947796605045
F200701_VACUUM1_0,F200701,VACUUM,1,0,wiener,1.53338599205017,0.643758947559803,7.99759232373713,1.38074829400269,0.38750601347746
F200701_VACUUM1_5,F200701,VACUUM,1,5,wiener,1.88679552078247,0.744567754705285,9.69834968501585,1.12435091001407,0.509408270522188
F200701_VACUUM1_10,F200701,VACUUM,1,10,wiener,2.20801973342896,0.840994092084331,10.6694369578152,0.896869792578225,0.636199956379697
F200701_VACUUM1_20,F200701,VACUUM,1,20,wiener,2.96600699424744,0.961428346302231,11.1351185515791,0.482671980916425,0.817071262185026
F200701_VACUUM1_inf,F200701,VACUUM,1,Inf,wiener,4.5,0.999999999999999,11.048414121029,0,1
F200701_VACUUM2_-20,F200701,VACUUM,2,-20,wiener,1.13157844543457,0.364311407449658,4.5672743623383,1.9650259485625,0.0350117467573784
F200701_VACUUM2_-10,F200701,VACUUM,2,-10,wiener,0.950073957443237,0.536326666446804,4.84112189453246,1.87745764950408,0.234473937444071
F200701_VACUUM2_-5,F200701,VACUUM,2,-5,wiener,1.17851114273071,0.606383358669424,5.91797485522939,1.75635361323541,0.321551748221008
F200701_VACUUM2_0,F200701,VACUUM,2,0,wiener,1.28762876987457,0.678549279317175,7.60356539138435,1.59474977988233,0.397431159742949
F200701_VACUUM2_5,F200701,VACUUM,2,5,wiener,1.50981688499451,0.756238462459747,9.20667545058554,1.36440416531753,0.47163576134294
F200701_VACUUM2_10,F200701,VACUUM,2,10,wiener,1.85290729999542,0.827195977708876,10.226950701517,1.14125178417966,0.55589371803378
F200701_VACUUM2_20,F200701,VACUUM,2,20,wiener,2.56690311431885,0.944850389014417,10.8731446856759,0.675597873895462,0.727421104697505
F200701_VACUUM2_inf,F200701,VACUUM,2,Inf,wiener,4.5,0.999999999999999,11.048414121029,0,1
F200701_VACUUM3_-20,F200701,VACUUM,3,-20,wiener,0.728616893291473,0.269255329832039,5.04461742849714,1.9604687954293,0.0148741853667879
F200701_VACUUM3_-10,F200701,VACUUM,3,-10,wiener,0.790103495121002,0.48660505422272,5.65209875487681,1.83191820216254,0.193423209679406
F200701_VACUUM3_-5,F200701,VACUUM,3,-5,wiener,1.17480659484863,0.568751698913978,7.30798325655811,1.69961065765771,0.288186336264274
F200701_VACUUM3_0,F200701,VACUUM,3,0,wiener,1.33426880836487,0.660274027553312,8.74199041703748,1.55621748315391,0.390647008986862
F200701_VACUUM3_5,F200701,VACUUM,3,5,wiener,1.68534374237061,0.750372601274788,10.313076760611,1.36355561861707,0.501775133857762
F200701_VACUUM3_10,F200701,VACUUM,3,10,wiener,2.04227709770203,0.834957804246826,10.9261974256393,1.14012802778593,0.604919171094224
F200701_VACUUM3_20,F200701,VACUUM,3,20,wiener,2.69790267944336,0.956443722446501,10.9663190714728,0.637451048869331,0.76087696096364
F200701_VACUUM3_inf,F200701,VACUUM,3,Inf,wiener,4.5,0.999999999999999,11.048414121029,0,1
F200701_VACUUM4_-20,F200701,VACUUM,4,-20,wiener,0.750508606433868,0.281102084342614,5.11834033083739,1.87829152503511,0.00546817730947107
F200701_VACUUM4_-10,F200701,VACUUM,4,-10,wiener,1.21478843688965,0.469630261580998,5.55519882311248,1.75294938555405,0.171223461858664
F200701_VACUUM4_-5,F200701,VACUUM,4,-5,wiener,1.18357622623444,0.561834962155303,6.57432159186838,1.63201483661433,0.285390165070657
F200701_VACUUM4_0,F200701,VACUUM,4,0,wiener,1.34685277938843,0.645481284003007,8.45985773920648,1.50915081370932,0.380481734246892
F200701_VACUUM4_5,F200701,VACUUM,4,5,wiener,1.6441867351532,0.734309331915527,9.93844834161192,1.3141666592505,0.489951346816581
F200701_VACUUM4_10,F200701,VACUUM,4,10,wiener,1.97716557979584,0.819506202274022,10.6848823515501,1.10102355305368,0.591946945529825
F200701_VACUUM4_20,F200701,VACUUM,4,20,wiener,2.6773898601532,0.946671951891177,10.9989982524282,0.599958753395478,0.755290344976238
F200701_VACUUM4_inf,F200701,VACUUM,4,Inf,wiener,4.5,0.999999999999999,11.048414121029,0,1
F200701_WASHING0_-20,F200701,WASHING,0,-20,wiener,0.529065310955048,0.310032090327473,3.98208537905934,1.3715460221759,0.0707093830061399
F200701_WASHING0_-10,F200701,WASHING,0,-10,wiener,1.45291137695313,0.580325924909859,6.49967812250498,1.04801831114489,0.311245638734778
F200701_WASHING0_-5,F200701,WASHING,0,-5,wiener,1.93621063232422,0.741658203608121,9.28422112630887,0.816297732656516,0.463608346263667
F200701_WASHING0_0,F200701,WASHING,0,0,wiener,2.32140040397644,0.831946528190271,11.2934828559216,0.637622537500558,0.607586229522394
F200701_WASHING0_5,F200701,WASHING,0,5,wiener,2.76280641555786,0.895933198483057,12.1340582117125,0.399261093584457,0.768109556176015
F200701_WASHING0_10,F200701,WASHING,0,10,wiener,3.16411375999451,0.94219499650528,12.017126888481,0.244808467838117,0.905051317748702
F200701_WASHING0_20,F200701,WASHING,0,20,wiener,3.91372179985046,0.989080212271331,11.3050369284718,0.0841405778785525,0.997115439189365
F200701_WASHING0_inf,F200701,WASHING,0,Inf,wiener,4.5,0.999999999999999,11.048414121029,0,1
F200701_WASHING1_-20,F200701,WASHING,1,-20,wiener,0.420342087745667,0.274281626913698,3.33745027541069,1.47303616062565,0.034766837259963
F200701_WASHING1_-10,F200701,WASHING,1,-10,wiener,1.23672199249268,0.542704051356506,5.14889409454488,1.12713773710548,0.231097634655858
F200701_WASHING1_-5,F200701,WASHING,1,-5,wiener,1.7531464099884,0.705993235156488,8.20416667456573,0.86070899728022,0.428014092055141
F200701_WASHING1_0,F200701,WASHING,1,0,wiener,2.22573089599609,0.828875109697296,10.6595397609749,0.617925179244934,0.592970835814843
F200701_WASHING1_5,F200701,WASHING,1,5,wiener,2.62518548965454,0.899237264138436,11.7758294243491,0.438993196589382,0.746814485778773
F200701_WASHING1_10,F200701,WASHING,1,10,wiener,3.01146769523621,0.946593711149512,11.6779180161468,0.26900606676509,0.877502282250852
F200701_WASHING1_20,F200701,WASHING,1,20,wiener,3.80220365524292,0.990192737198391,11.253603648693,0.0963666386433041,0.993103181953285
F200701_WASHING1_inf,F200701,WASHING,1,Inf,wiener,4.5,0.999999999999999,11.048414121029,0,1
F200701_WASHING2_-20,F200701,WASHING,2,-20,wiener,0.565159797668457,0.309792756155518,2.00873918389031,1.41230769540689,0.0273659695779354
F200701_WASHING2_-10,F200701,WASHING,2,-10,wiener,1.29855132102966,0.557618304403475,3.76468021152299,1.14414895119276,0.229079765962703
F200701_WASHING2_-5,F200701,WASHING,2,-5,wiener,1.76254975795746,0.703852128628707,6.36307048259998,0.88957590030619,0.409853339070458
F200701_WASHING2_0,F200701,WASHING,2,0,wiener,2.19342875480652,0.822016836176769,9.07268059432288,0.64623847130436,0.582290973528904
F200701_WASHING2_5,F200701,WASHING,2,5,wiener,2.5827374458313,0.89429964739285,10.7166499179023,0.412122482832663,0.739473657589019
F200701_WASHING2_10,F200701,WASHING,2,10,wiener,3.04805111885071,0.945092401266962,11.2922973270967,0.245979223899248,0.881462233422773
F200701_WASHING2_20,F200701,WASHING,2,20,wiener,3.90006494522095,0.990245614700854,11.1458776016722,0.0785109927593719,0.996604503037877
F200701_WASHING2_inf,F200701,WASHING,2,Inf,wiener,4.5,0.999999999999999,11.048414121029,0,1
F200701_WASHING3_-20,F200701,WASHING,3,-20,wiener,0.464235067367554,0.277027899690037,3.67725815125021,1.59746069647002,0.035794782815658
F200701_WASHING3_-10,F200701,WASHING,3,-10,wiener,1.28381896018982,0.550648623142911,6.19007018977648,1.31525769957148,0.272642693406207
F200701_WASHING3_-5,F200701,WASHING,3,-5,wiener,1.80156183242798,0.716230690396858,8.96883822305204,1.02512630510998,0.433987257135398
F200701_WASHING3_0,F200701,WASHING,3,0,wiener,2.30137038230896,0.83761896723989,11.4290443330966,0.706172481476821,0.607397579486722
F200701_WASHING3_5,F200701,WASHING,3,5,wiener,2.6809868812561,0.907903892799025,11.5976742159131,0.457889106893185,0.752942748198021
F200701_WASHING3_10,F200701,WASHING,3,10,wiener,3.00388622283936,0.940868587087355,11.8831585908215,0.31430922806443,0.874880895625061
F200701_WASHING3_20,F200701,WASHING,3,20,wiener,3.8850519657135,0.985653471470249,11.3395723666998,0.0861375530405193,0.993289992348686
F200701_WASHING3_inf,F200701,WASHING,3,Inf,wiener,4.5,0.999999999999999,11.048414121029,0,1
F200701_WASHING4_-20,F200701,WASHING,4,-20,wiener,0.435739696025848,0.306105796149438,4.47285926802992,1.39273559026341,0.021735266393652
F200701_WASHING4_-10,F200701,WASHING,4,-10,wiener,1.12936496734619,0.53891884741694,4.99044211833516,1.06337150866324,0.245960079735225
F200701_WASHING4_-5,F200701,WASHING,4,-5,wiener,1.77698993682861,0.706319187894088,7.45877720993819,0.835499771372239,0.420711073275576
F200701_WASHING4_0,F200701,WASHING,4,0,wiener,2.26945757865906,0.829676354751514,10.3998113232462,0.618344934803072,0.590575104255323
F200701_WASHING4_5,F200701,WASHING,4,5,wiener,2.68519806861877,0.898282447720799,12.0258548745027,0.433889271284032,0.741019113262535
F200701_WASHING4_10,F200701,WASHING,4,10,wiener,3.05036497116089,0.940063593138589,11.9373630705684,0.268024412332349,0.877387815854026
F200701_WASHING4_20,F200701,WASHING,4,20,wiener,3.81376218795776,0.987048044004632,11.3272331435288,0.0785123885136183,0.993948188637058
F200701_WASHING4_inf,F200701,WASHING,4,Inf,wiener,4.5,0.999999999999999,11.048414121029,0,1
F200702_SNOW0_-20,F200702,SNOW,0,-20,wiener,0.181391477584839,0.196734542239409,1.15223359393948,1.80855337410139,3.84131833417993e-05
F200702_SNOW0_-10,F200702,SNOW,0,-10,wiener,0.612287878990173,0.306613978671386,1.58213801047983,1.70336504080848,0.0403715225383675
F200702_SNOW0_-5,F200702,SNOW,0,-5,wiener,1.07020819187164,0.444148181899523,2.90888345640251,1.54790552755121,0.147412625141142
F200702_SNOW0_0,F200702,SNOW,0,0,wiener,1.51260042190552,0.606614338941168,6.32798131057051,1.30024345998099,0.322899863378141
F200702_SNOW0_5,F200702,SNOW,0,5,wiener,1.88934338092804,0.736149741630419,11.9542998262115,1.0054421393903,0.499828713983577
F200702_SNOW0_10,F200702,SNOW,0,10,wiener,2.24214267730713,0.839929299617984,16.2967406414401,0.748633946261383,0.65750383991944
F200702_SNOW0_20,F200702,SNOW,0,20,wiener,2.95312643051147,0.963444415117843,18.7110758918406,0.394472895964101,0.899780556539397
F200702_SNOW0_inf,F200702,SNOW,0,Inf,wiener,4.5,0.999999999999998,18.7091337664772,0,1
F200702_SNOW1_-20,F200702,SNOW,1,-20,wiener,0.398045301437378,0.24393669975242,4.06917460726285,1.90018883263209,0.0021665041721346
F200702_SNOW1_-10,F200702,SNOW,1,-10,wiener,0.849893033504486,0.403461097910611,7.36153522113189,1.71235111017396,0.068528000606281
F200702_SNOW1_-5,F200702,SNOW,1,-5,wiener,1.27112925052643,0.55285203442847,12.1152966115045,1.42732061443038,0.22395060759477
F200702_SNOW1_0,F200702,SNOW,1,0,wiener,1.80434322357178,0.707322956854895,16.1812182295448,1.11538520554454,0.425969011795596
F200702_SNOW1_5,F200702,SNOW,1,5,wiener,2.19098019599915,0.832583038258405,18.6365104488331,0.852322102992196,0.602198404465328
F200702_SNOW1_10,F200702,SNOW,1,10,wiener,2.58632850646973,0.911713198407224,20.2580267937699,0.629209460017953,0.734048353639247
F200702_SNOW1_20,F200702,SNOW,1,20,wiener,3.29611158370972,0.980663132409531,19.4404300086757,0.266602370931476,0.929183233236919
F200702_SNOW1_inf,F200702,SNOW,1,Inf,wiener,4.5,0.999999999999998,18.7091337664772,0,1
F200702_SNOW2_-20,F200702,SNOW,2,-20,wiener,1.48810565471649,0.182978877021539,3.00128345065736,1.90632549366087,0.00645424279801504
F200702_SNOW2_-10,F200702,SNOW,2,-10,wiener,0.716823816299438,0.320800667954155,3.66407038310916,1.8281661371434,0.052710639828232
F200702_SNOW2_-5,F200702,SNOW,2,-5,wiener,1.0450302362442,0.466713422722353,5.8473280613403,1.67947010878292,0.182619480353267
F200702_SNOW2_0,F200702,SNOW,2,0,wiener,1.60377192497253,0.634179304471663,9.75855708476882,1.34349598448878,0.352705304934787
F200702_SNOW2_5,F200702,SNOW,2,5,wiener,2.02736282348633,0.778696108875303,13.4750951714784,0.936097854124795,0.520605003900752
F200702_SNOW2_10,F200702,SNOW,2,10,wiener,2.41961240768433,0.886220712715827,16.4758507785868,0.658554180976393,0.680814391407702
F200702_SNOW2_20,F200702,SNOW,2,20,wiener,3.12829947471619,0.977316581729989,18.2600718842378,0.333388506416423,0.913682720665704
F200702_SNOW2_inf,F200702,SNOW,2,Inf,wiener,4.5,0.999999999999998,18.7091337664772,0,1
F200702_SNOW3_-20,F200702,SNOW,3,-20,wiener,0.405217885971069,0.229426720776494,3.80783305722714,1.8940240567376,0.00815347550772707
F200702_SNOW3_-10,F200702,SNOW,3,-10,wiener,0.58268666267395,0.342512015377409,3.93394996288937,1.82975230010407,0.0517695477670783
F200702_SNOW3_-5,F200702,SNOW,3,-5,wiener,1.01792705059052,0.483650672770956,5.68856671069179,1.63549668678474,0.166549300962772
F200702_SNOW3_0,F200702,SNOW,3,0,wiener,1.4987541437149,0.634109858550265,9.25211312315841,1.32122552054572,0.36512983694288
F200702_SNOW3_5,F200702,SNOW,3,5,wiener,2.02332210540771,0.787802156124227,13.9865791147541,0.946279448810336,0.550123049650353
F200702_SNOW3_10,F200702,SNOW,3,10,wiener,2.42682456970215,0.891488807573074,17.1729744438476,0.692747953242908,0.702228117564302
F200702_SNOW3_20,F200702,SNOW,3,20,wiener,3.18771719932556,0.978214784153123,18.5269589683776,0.316442926771145,0.921065663404731
F200702_SNOW3_inf,F200702,SNOW,3,Inf,wiener,4.5,0.999999999999998,18.7091337664772,0,1
F200702_SNOW4_-20,F200702,SNOW,4,-20,wiener,0.179094329476357,0.18236754301377,2.84536329857102,1.84239016020681,0.014917356993446
F200702_SNOW4_-10,F200702,SNOW,4,-10,wiener,0.488898158073425,0.325894987740707,2.95999024674238,1.73129164709288,0.0667789143763377
F200702_SNOW4_-5,F200702,SNOW,4,-5,wiener,0.970190107822418,0.481562172183847,4.68269693495796,1.4780549523574,0.21721565418039
F200702_SNOW4_0,F200702,SNOW,4,0,wiener,1.6446179151535,0.647933633707056,9.1169612935378,1.18618175902062,0.397217427188947
F200702_SNOW4_5,F200702,SNOW,4,5,wiener,2.04521918296814,0.785836060776557,13.8839930795046,0.915078028423541,0.568108084341735
F200702_SNOW4_10,F200702,SNOW,4,10,wiener,2.41752076148987,0.889746545934601,17.0569081498557,0.673016244439473,0.711646361039907
F200702_SNOW4_20,F200702,SNOW,4,20,wiener,3.12188768386841,0.978512853268685,18.8735334026498,0.324180543075991,0.920466746179946
F200702_SNOW4_inf,F200702,SNOW,4,Inf,wiener,4.5,0.999999999999998,18.7091337664772,0,1
F200702_VACUUM0_-20,F200702,VACUUM,0,-20,wiener,0.728809058666229,0.268355031544576,3.47731809479955,1.92651991724902,0.067050147287589
F200702_VACUUM0_-10,F200702,VACUUM,0,-10,wiener,0.954092621803284,0.484103037032295,5.56993011967815,1.81564298096477,0.225682156813635
F200702_VACUUM0_-5,F200702,VACUUM,0,-5,wiener,1.25161278247833,0.594217128703362,8.99121268736233,1.66798324783264,0.343100857522115
F200702_VACUUM0_0,F200702,VACUUM,0,0,wiener,1.62312078475952,0.675080298617654,12.6830695606419,1.48302384546424,0.453097982578404
F200702_VACUUM0_5,F200702,VACUUM,0,5,wiener,1.96463561058044,0.769846242336896,15.5819236244481,1.24907997841772,0.563643370480744
F200702_VACUUM0_10,F200702,VACUUM,0,10,wiener,2.26826000213623,0.85218967697628,17.2647219786405,1.006090230904,0.668232091867448
F200702_VACUUM0_20,F200702,VACUUM,0,20,wiener,2.9122896194458,0.958564992766352,18.51708652371,0.567729880021675,0.831029818767428
F200702_VACUUM0_inf,F200702,VACUUM,0,Inf,wiener,4.5,0.999999999999998,18.7091337664772,0,1
F200702_VACUUM1_-20,F200702,VACUUM,1,-20,wiener,0.832429707050323,0.290380451927115,4.55282386384243,1.95187242469809,0.0467131697065748
F200702_VACUUM1_-10,F200702,VACUUM,1,-10,wiener,0.915562331676483,0.508164776969932,5.28003031087232,1.87770016473058,0.220123914465482
F200702_VACUUM1_-5,F200702,VACUUM,1,-5,wiener,1.08706700801849,0.598976570666633,7.14952056604587,1.73404868911041,0.320025809639516
F200702_VACUUM1_0,F200702,VACUUM,1,0,wiener,1.35898697376251,0.682777883217248,10.5969136156622,1.52214295182557,0.42814704907298
F200702_VACUUM1_5,F200702,VACUUM,1,5,wiener,1.696702003479,0.762984940135346,14.1762679069427,1.30663810706555,0.526785364758277
F200702_VACUUM1_10,F200702,VACUUM,1,10,wiener,2.0551164150238,0.835116193541421,16.5135515390976,1.08918637357761,0.626938916090713
F200702_VACUUM1_20,F200702,VACUUM,1,20,wiener,2.65688276290894,0.942704954441717,18.3598984724404,0.648810561788272,0.799117311917719
F200702_VACUUM1_inf,F200702,VACUUM,1,Inf,wiener,4.5,0.999999999999998,18.7091337664772,0,1
F200702_VACUUM2_-20,F200702,VACUUM,2,-20,wiener,0.990189015865326,0.277817305152129,5.86840552714986,1.95826038000313,0.030401996279712
